order_id,product_id,product_name,quantity,order_date,unit_price,customer_id,city,category
O0000158,P0087,Product 0087,3,2025-07-26,8.42,11383,Kolkata,Home Decor
O0000158,P0065,Product 0065,1,2025-07-26,17.36,11383,Kolkata,Stationery
O0000158,P0099,Product 0099,1,2025-07-26,16.3,11383,Kolkata,Kitchen
O0000159,P0101,Product 0101,3,2025-11-03,10.49,11240,Hyderabad,Accessories
O0000159,P0090,Product 0090,5,2025-11-03,13.48,11240,Hyderabad,Accessories
O0000160,P0020,Product 0020,5,2025-05-09,16.63,10499,Mumbai,Stationery
O0000161,P0031,Product 0031,2,2025-09-26,20.83,11242,Bengaluru,Stationery
O0000161,P0019,Product 0019,3,2025-09-26,11.03,11242,Bengaluru,Seasonal
O0000162,P0110,Product 0110,1,2025-12-10,19.48,10254,Delhi,Accessories
O0000162,P0101,Product 0101,4,2025-12-10,10.49,10254,Delhi,Accessories
O0000162,P0088,Product 0088,2,2025-12-10,11.13,10254,Delhi,Gifts
O0000163,P0107,Product 0107,4,2025-10-01,26.76,10437,Mumbai,Accessories
O0000163,P0055,Product 0055,3,2025-10-01,9.82,10437,Mumbai,Stationery
O0000163,P0061,Product 0061,1,2025-10-01,45.66,10437,Mumbai,Seasonal
O0000164,P0038,Product 0038,1,2025-04-03,5.4,10318,Mumbai,Accessories
O0000165,P0026,Product 0026,5,2025-09-05,11.39,10200,Pune,Kitchen
O0000165,P0069,Product 0069,5,2025-09-05,41.44,10200,Pune,Home Decor
O0000165,P0072,Product 0072,5,2025-09-05,7.78,10200,Pune,Gifts
O0000166,P0087,Product 0087,1,2025-04-13,8.42,10136,Mumbai,Home Decor
O0000166,P0023,Product 0023,1,2025-04-13,20.49,10136,Mumbai,Gifts
O0000167,P0017,Product 0017,5,2025-06-24,16.44,10282,Jaipur,Kitchen
O0000167,P0116,Product 0116,2,2025-06-24,6.31,10282,Jaipur,Kitchen
O0000167,P0090,Product 0090,2,2025-06-24,13.48,10282,Jaipur,Accessories
O0000168,P0119,Product 0119,2,2025-08-20,44.94,10181,Delhi,Gifts
O0000168,P0062,Product 0062,4,2025-08-20,12.58,10181,Delhi,Accessories
O0000168,P0072,Product 0072,2,2025-08-20,7.78,10181,Delhi,Gifts
O0000169,P0039,Product 0039,3,2025-04-18,5.9,10571,Mumbai,Gifts
O0000170,P0014,Product 0014,1,2025-01-02,6.73,10107,Mumbai,Accessories
O0000170,P0079,Product 0079,2,2025-01-02,18.53,10107,Mumbai,Kitchen
O0000170,P0104,Product 0104,3,2025-01-02,8.96,10107,Mumbai,Home Decor
O0000171,P0038,Product 0038,2,2025-11-02,5.4,10092,Delhi,Accessories
O0000171,P0031,Product 0031,5,2025-11-02,20.83,10092,Delhi,Stationery
O0000172,P0051,Product 0051,4,2025-09-23,26.8,11485,Chennai,Accessories
O0000173,P0090,Product 0090,4,2025-02-14,13.48,10132,Mumbai,Accessories
O0000173,P0002,Product 0002,1,2025-02-14,29.31,10132,Mumbai,Accessories
O0000173,P0091,Product 0091,2,2025-02-14,31.38,10132,Mumbai,Stationery
O0000174,P0109,Product 0109,3,2025-05-18,28.56,10112,Kolkata,Stationery
O0000174,P0027,Product 0027,2,2025-05-18,6.44,10112,Kolkata,Stationery
O0000174,P0072,Product 0072,2,2025-05-18,7.78,10112,Kolkata,Gifts
O0000175,P0057,Product 0057,3,2025-04-06,15.65,10046,Delhi,Kitchen
O0000176,P0113,Product 0113,2,2025-12-23,9.41,10199,Hyderabad,Kitchen
O0000176,P0079,Product 0079,4,2025-12-23,18.53,10199,Hyderabad,Kitchen
O0000177,P0042,Product 0042,3,2025-12-10,7.89,10792,Delhi,Accessories
O0000177,P0007,Product 0007,5,2025-12-10,24.48,10792,Delhi,Home Decor
O0000177,P0002,Product 0002,5,2025-12-10,29.31,10792,Delhi,Accessories
O0000178,P0084,Product 0084,2,2025-09-10,7.44,11241,Bengaluru,Accessories
O0000179,P0074,Product 0074,4,2025-06-10,5.68,11103,Pune,Home Decor
O0000180,P0050,Product 0050,1,2025-01-20,11.74,10871,Delhi,Accessories
O0000180,P0012,Product 0012,1,2025-01-20,13.01,10871,Delhi,Seasonal
O0000181,P0089,Product 0089,2,2025-04-01,9.69,10128,Mumbai,Accessories
O0000181,P0012,Product 0012,5,2025-04-01,13.01,10128,Mumbai,Seasonal
O0000182,P0066,Product 0066,5,2025-02-03,38.53,11162,Bengaluru,Gifts
O0000182,P0002,Product 0002,5,2025-02-03,29.31,11162,Bengaluru,Accessories
O0000182,P0006,Product 0006,1,2025-02-03,22.43,11162,Bengaluru,Seasonal
O0000183,P0055,Product 0055,5,2025-10-16,9.82,10056,Bengaluru,Stationery
O0000183,P0083,Product 0083,3,2025-10-16,19.89,10056,Bengaluru,Home Decor
O0000183,P0050,Product 0050,2,2025-10-16,11.74,10056,Bengaluru,Accessories
O0000184,P0060,Product 0060,1,2025-02-02,15.11,10947,Hyderabad,Accessories
O0000184,P0025,Product 0025,3,2025-02-02,11.54,10947,Hyderabad,Accessories
O0000185,P0074,Product 0074,5,2025-09-05,5.68,10614,Delhi,Home Decor
O0000185,P0109,Product 0109,2,2025-09-05,28.56,10614,Delhi,Stationery
O0000185,P0118,Product 0118,4,2025-09-05,16.79,10614,Delhi,Home Decor
O0000186,P0065,Product 0065,4,2025-12-14,17.36,11324,Chennai,Stationery
O0000187,P0096,Product 0096,5,2025-04-23,10.59,10462,Delhi,Gifts
O0000187,P0112,Product 0112,2,2025-04-23,14.46,10462,Delhi,Accessories
O0000187,P0068,Product 0068,3,2025-04-23,19.1,10462,Delhi,Stationery
O0000188,P0083,Product 0083,5,2025-09-07,19.89,10958,Delhi,Home Decor
O0000188,P0085,Product 0085,4,2025-09-07,3.35,10958,Delhi,Kitchen
O0000188,P0102,Product 0102,4,2025-09-07,6.49,10958,Delhi,Gifts
O0000189,P0055,Product 0055,1,2025-11-17,9.82,10660,Delhi,Stationery
O0000189,P0114,Product 0114,4,2025-11-17,20.33,10660,Delhi,Stationery
O0000190,P0025,Product 0025,1,2025-06-06,11.54,10784,Jaipur,Accessories
O0000190,P0120,Product 0120,3,2025-06-06,16.64,10784,Jaipur,Home Decor
O0000190,P0084,Product 0084,3,2025-06-06,7.44,10784,Jaipur,Accessories
O0000191,P0055,Product 0055,2,2025-06-13,9.82,11409,Delhi,Stationery
O0000191,P0012,Product 0012,2,2025-06-13,13.01,11409,Delhi,Seasonal
O0000192,P0059,Product 0059,2,2025-03-15,17.51,11070,Delhi,Accessories
O0000192,P0106,Product 0106,3,2025-03-15,8.37,11070,Delhi,Accessories
O0000193,P0105,Product 0105,3,2025-06-06,66.02,10622,Kolkata,Accessories
O0000194,P0107,Product 0107,1,2025-11-15,26.76,10672,Chennai,Accessories
O0000194,P0008,Product 0008,1,2025-11-15,25.93,10672,Chennai,Accessories
O0000195,P0012,Product 0012,3,2025-08-31,13.01,11057,Bengaluru,Seasonal
O0000195,P0093,Product 0093,3,2025-08-31,13.32,11057,Bengaluru,Seasonal
O0000196,P0089,Product 0089,2,2025-03-15,9.69,10520,Mumbai,Accessories
O0000196,P0041,Product 0041,2,2025-03-15,19.68,10520,Mumbai,Home Decor
O0000196,P0079,Product 0079,5,2025-03-15,18.53,10520,Mumbai,Kitchen
O0000197,P0096,Product 0096,2,2025-07-12,10.59,10252,Hyderabad,Gifts
O0000197,P0057,Product 0057,5,2025-07-12,15.65,10252,Hyderabad,Kitchen
O0000198,P0113,Product 0113,4,2025-09-15,9.41,10702,Kolkata,Kitchen
O0000198,P0050,Product 0050,1,2025-09-15,11.74,10702,Kolkata,Accessories
O0000198,P0045,Product 0045,2,2025-09-15,11.6,10702,Kolkata,Home Decor
O0000199,P0058,Product 0058,1,2025-01-29,10.27,10103,Mumbai,Home Decor
O0000199,P0025,Product 0025,2,2025-01-29,11.54,10103,Mumbai,Accessories
O0000199,P0111,Product 0111,4,2025-01-29,13.33,10103,Mumbai,Gifts
O0000200,P0086,Product 0086,4,2025-10-06,17.95,10255,Mumbai,Accessories
O0000200,P0120,Product 0120,3,2025-10-06,16.64,10255,Mumbai,Home Decor
O0000201,P0070,Product 0070,5,2025-03-15,6.47,10632,Jaipur,Stationery
O0000202,P0089,Product 0089,3,2025-04-18,9.69,11195,Delhi,Accessories
O0000202,P0047,Product 0047,4,2025-04-18,7.74,11195,Delhi,Stationery
O0000202,P0103,Product 0103,4,2025-04-18,7.57,11195,Delhi,Accessories
O0000203,P0038,Product 0038,2,2025-06-01,5.4,11173,Mumbai,Accessories
O0000204,P0094,Product 0094,5,2025-07-04,7.21,10392,Bengaluru,Stationery
O0000205,P0028,Product 0028,5,2025-12-01,20.92,10633,Pune,Accessories
O0000205,P0054,Product 0054,1,2025-12-01,17.57,10633,Pune,Stationery
O0000205,P0023,Product 0023,4,2025-12-01,20.49,10633,Pune,Gifts
O0000206,P0102,Product 0102,1,2025-03-23,6.49,10231,Pune,Gifts
O0000207,P0050,Product 0050,3,2025-04-04,11.74,11133,Delhi,Accessories
O0000207,P0015,Product 0015,5,2025-04-04,7.82,11133,Delhi,Accessories
O0000208,P0052,Product 0052,4,2025-05-19,4.44,10370,Bengaluru,Gifts
O0000208,P0110,Product 0110,2,2025-05-19,19.48,10370,Bengaluru,Accessories
O0000208,P0041,Product 0041,3,2025-05-19,19.68,10370,Bengaluru,Home Decor
O0000209,P0047,Product 0047,2,2025-11-09,7.74,11200,Bengaluru,Stationery
O0000209,P0018,Product 0018,5,2025-11-09,24.13,11200,Bengaluru,Home Decor
O0000210,P0002,Product 0002,5,2025-12-19,29.31,11264,Delhi,Accessories
O0000210,P0075,Product 0075,5,2025-12-19,23.21,11264,Delhi,Accessories
O0000211,P0103,Product 0103,4,2025-06-15,7.57,11034,Mumbai,Accessories
O0000211,P0033,Product 0033,3,2025-06-15,23.71,11034,Mumbai,Home Decor
O0000211,P0007,Product 0007,3,2025-06-15,24.48,11034,Mumbai,Home Decor
O0000212,P0012,Product 0012,3,2025-09-10,13.01,10496,Kolkata,Seasonal
O0000212,P0112,Product 0112,1,2025-09-10,14.46,10496,Kolkata,Accessories
O0000212,P0010,Product 0010,3,2025-09-10,10.77,10496,Kolkata,Home Decor
O0000213,P0014,Product 0014,1,2025-12-01,6.73,11430,Mumbai,Accessories
O0000213,P0042,Product 0042,5,2025-12-01,7.89,11430,Mumbai,Accessories
O0000213,P0016,Product 0016,1,2025-12-01,21.07,11430,Mumbai,Accessories
O0000214,P0117,Product 0117,2,2025-11-06,6.08,11030,Hyderabad,Home Decor
O0000215,P0052,Product 0052,4,2025-09-06,4.44,10969,Kolkata,Gifts
O0000215,P0032,Product 0032,1,2025-09-06,20.34,10969,Kolkata,Gifts
O0000216,P0022,Product 0022,5,2025-07-17,11.98,11285,Hyderabad,Stationery
O0000216,P0110,Product 0110,5,2025-07-17,19.48,11285,Hyderabad,Accessories
O0000216,P0116,Product 0116,4,2025-07-17,6.31,11285,Hyderabad,Kitchen
O0000217,P0112,Product 0112,2,2025-12-26,14.46,11323,Bengaluru,Accessories
O0000217,P0041,Product 0041,1,2025-12-26,19.68,11323,Bengaluru,Home Decor
O0000217,P0100,Product 0100,3,2025-12-26,29.6,11323,Bengaluru,Home Decor
O0000218,P0035,Product 0035,4,2025-03-29,11.06,10117,Chennai,Seasonal
O0000218,P0099,Product 0099,1,2025-03-29,16.3,10117,Chennai,Kitchen
O0000219,P0010,Product 0010,3,2025-05-13,10.77,11323,Bengaluru,Home Decor
O0000219,P0114,Product 0114,4,2025-05-13,20.33,11323,Bengaluru,Stationery
O0000219,P0059,Product 0059,4,2025-05-13,17.51,11323,Bengaluru,Accessories
O0000220,P0117,Product 0117,2,2025-09-18,6.08,11148,Mumbai,Home Decor
O0000220,P0012,Product 0012,4,2025-09-18,13.01,11148,Mumbai,Seasonal
O0000221,P0048,Product 0048,5,2025-01-08,12.89,10310,Hyderabad,Seasonal
O0000221,P0064,Product 0064,1,2025-01-08,16.87,10310,Hyderabad,Seasonal
O0000221,P0049,Product 0049,4,2025-01-08,7.65,10310,Hyderabad,Accessories
O0000222,P0080,Product 0080,5,2025-07-02,26.75,10462,Delhi,Accessories
O0000222,P0083,Product 0083,4,2025-07-02,19.89,10462,Delhi,Home Decor
O0000222,P0051,Product 0051,4,2025-07-02,26.8,10462,Delhi,Accessories
O0000223,P0070,Product 0070,4,2025-11-08,6.47,11129,Jaipur,Stationery
O0000223,P0026,Product 0026,1,2025-11-08,11.39,11129,Jaipur,Kitchen
O0000223,P0079,Product 0079,3,2025-11-08,18.53,11129,Jaipur,Kitchen
O0000224,P0082,Product 0082,5,2025-03-06,114.4,10325,Chennai,Stationery
O0000224,P0015,Product 0015,2,2025-03-06,7.82,10325,Chennai,Accessories
O0000224,P0032,Product 0032,4,2025-03-06,20.34,10325,Chennai,Gifts
O0000225,P0112,Product 0112,2,2025-10-21,14.46,10679,Bengaluru,Accessories
O0000226,P0093,Product 0093,2,2025-05-31,13.32,11034,Mumbai,Seasonal
O0000226,P0099,Product 0099,2,2025-05-31,16.3,11034,Mumbai,Kitchen
O0000226,P0038,Product 0038,4,2025-05-31,5.4,11034,Mumbai,Accessories
O0000227,P0042,Product 0042,1,2025-11-11,7.89,10976,Delhi,Accessories
O0000228,P0001,Product 0001,1,2025-08-20,8.12,11365,Bengaluru,Home Decor
O0000229,P0091,Product 0091,4,2025-02-27,31.38,10168,Pune,Stationery
O0000229,P0118,Product 0118,5,2025-02-27,16.79,10168,Pune,Home Decor
O0000229,P0011,Product 0011,2,2025-02-27,27.13,10168,Pune,Kitchen
O0000230,P0050,Product 0050,5,2025-09-26,11.74,10443,Bengaluru,Accessories
O0000230,P0060,Product 0060,4,2025-09-26,15.11,10443,Bengaluru,Accessories
O0000230,P0077,Product 0077,3,2025-09-26,5.31,10443,Bengaluru,Gifts
O0000231,P0030,Product 0030,5,2025-01-21,15.01,11478,Bengaluru,Stationery
O0000231,P0048,Product 0048,3,2025-01-21,12.89,11478,Bengaluru,Seasonal
O0000231,P0114,Product 0114,4,2025-01-21,20.33,11478,Bengaluru,Stationery
O0000232,P0058,Product 0058,1,2025-03-30,10.27,10854,Bengaluru,Home Decor
O0000233,P0032,Product 0032,4,2025-11-21,20.34,10374,Delhi,Gifts
O0000233,P0048,Product 0048,4,2025-11-21,12.89,10374,Delhi,Seasonal
O0000233,P0084,Product 0084,3,2025-11-21,7.44,10374,Delhi,Accessories
O0000234,P0049,Product 0049,4,2025-11-16,7.65,10435,Hyderabad,Accessories
O0000234,P0105,Product 0105,5,2025-11-16,66.02,10435,Hyderabad,Accessories
O0000234,P0016,Product 0016,1,2025-11-16,21.07,10435,Hyderabad,Accessories
O0000235,P0083,Product 0083,2,2025-01-17,19.89,10509,Pune,Home Decor
O0000235,P0108,Product 0108,2,2025-01-17,7.91,10509,Pune,Kitchen
O0000235,P0045,Product 0045,5,2025-01-17,11.6,10509,Pune,Home Decor
O0000236,P0015,Product 0015,1,2025-05-19,7.82,10832,Bengaluru,Accessories
O0000236,P0016,Product 0016,2,2025-05-19,21.07,10832,Bengaluru,Accessories
O0000237,P0103,Product 0103,4,2025-02-04,7.57,10427,Delhi,Accessories
O0000237,P0041,Product 0041,4,2025-02-04,19.68,10427,Delhi,Home Decor
O0000238,P0027,Product 0027,4,2025-04-09,6.44,10933,Kolkata,Stationery
O0000238,P0074,Product 0074,1,2025-04-09,5.68,10933,Kolkata,Home Decor
O0000238,P0001,Product 0001,5,2025-04-09,8.12,10933,Kolkata,Home Decor
O0000239,P0010,Product 0010,3,2025-12-20,10.77,10668,Delhi,Home Decor
O0000239,P0065,Product 0065,4,2025-12-20,17.36,10668,Delhi,Stationery
O0000240,P0075,Product 0075,1,2025-03-13,23.21,10916,Mumbai,Accessories
O0000240,P0026,Product 0026,2,2025-03-13,11.39,10916,Mumbai,Kitchen
O0000241,P0068,Product 0068,4,2025-08-23,19.1,10233,Kolkata,Stationery
O0000241,P0038,Product 0038,4,2025-08-23,5.4,10233,Kolkata,Accessories
O0000241,P0044,Product 0044,5,2025-08-23,36.95,10233,Kolkata,Stationery
O0000242,P0031,Product 0031,4,2025-10-21,20.83,10936,Delhi,Stationery
O0000242,P0048,Product 0048,5,2025-10-21,12.89,10936,Delhi,Seasonal
O0000243,P0058,Product 0058,2,2025-11-18,10.27,11388,Bengaluru,Home Decor
O0000243,P0016,Product 0016,4,2025-11-18,21.07,11388,Bengaluru,Accessories
O0000244,P0104,Product 0104,5,2025-05-10,8.96,10203,Bengaluru,Home Decor
O0000245,P0040,Product 0040,5,2025-09-12,7.4,10492,Jaipur,Kitchen
O0000246,P0062,Product 0062,1,2025-06-26,12.58,11041,Mumbai,Accessories
O0000247,P0017,Product 0017,1,2025-02-09,16.44,10927,Bengaluru,Kitchen
O0000247,P0004,Product 0004,4,2025-02-09,11.77,10927,Bengaluru,Stationery
O0000248,P0054,Product 0054,5,2025-03-23,17.57,11013,Jaipur,Stationery
O0000248,P0057,Product 0057,1,2025-03-23,15.65,11013,Jaipur,Kitchen
O0000249,P0056,Product 0056,2,2025-10-01,5.41,10840,Kolkata,Home Decor
O0000249,P0094,Product 0094,5,2025-10-01,7.21,10840,Kolkata,Stationery
O0000249,P0095,Product 0095,4,2025-10-01,4.61,10840,Kolkata,Seasonal
O0000250,P0028,Product 0028,3,2025-09-08,20.92,11024,Delhi,Accessories
O0000251,P0049,Product 0049,2,2025-07-10,7.65,10915,Bengaluru,Accessories
O0000251,P0081,Product 0081,5,2025-07-10,60.2,10915,Bengaluru,Seasonal
O0000252,P0037,Product 0037,1,2025-10-13,4.57,10112,Kolkata,Seasonal
O0000252,P0095,Product 0095,4,2025-10-13,4.61,10112,Kolkata,Seasonal
O0000252,P0012,Product 0012,3,2025-10-13,13.01,10112,Kolkata,Seasonal
O0000253,P0107,Product 0107,4,2025-09-10,26.76,11127,Hyderabad,Accessories
O0000253,P0105,Product 0105,2,2025-09-10,66.02,11127,Hyderabad,Accessories
O0000253,P0029,Product 0029,5,2025-09-10,10.71,11127,Hyderabad,Kitchen
O0000254,P0030,Product 0030,3,2025-05-04,15.01,10671,Delhi,Stationery
O0000255,P0110,Product 0110,1,2025-04-18,19.48,10078,Delhi,Accessories
O0000255,P0006,Product 0006,3,2025-04-18,22.43,10078,Delhi,Seasonal
O0000256,P0059,Product 0059,4,2025-12-11,17.51,10614,Delhi,Accessories
O0000256,P0001,Product 0001,5,2025-12-11,8.12,10614,Delhi,Home Decor
O0000256,P0110,Product 0110,4,2025-12-11,19.48,10614,Delhi,Accessories
O0000257,P0055,Product 0055,4,2025-12-21,9.82,10653,Hyderabad,Stationery
O0000257,P0092,Product 0092,4,2025-12-21,16.61,10653,Hyderabad,Accessories
O0000258,P0115,Product 0115,1,2025-01-12,10.82,10131,Bengaluru,Kitchen
O0000258,P0041,Product 0041,4,2025-01-12,19.68,10131,Bengaluru,Home Decor
O0000258,P0110,Product 0110,4,2025-01-12,19.48,10131,Bengaluru,Accessories
O0000259,P0067,Product 0067,4,2025-10-16,26.7,11495,Kolkata,Seasonal
O0000259,P0118,Product 0118,2,2025-10-16,16.79,11495,Kolkata,Home Decor
O0000260,P0046,Product 0046,1,2025-02-18,24.93,10334,Mumbai,Seasonal
O0000260,P0006,Product 0006,2,2025-02-18,22.43,10334,Mumbai,Seasonal
O0000261,P0038,Product 0038,2,2025-11-11,5.4,10496,Kolkata,Accessories
O0000261,P0105,Product 0105,3,2025-11-11,66.02,10496,Kolkata,Accessories
O0000262,P0064,Product 0064,5,2025-08-03,16.87,10662,Bengaluru,Seasonal
O0000263,P0116,Product 0116,3,2025-09-09,6.31,11249,Bengaluru,Kitchen
O0000264,P0074,Product 0074,5,2025-09-14,5.68,11115,Mumbai,Home Decor
O0000264,P0114,Product 0114,2,2025-09-14,20.33,11115,Mumbai,Stationery
O0000265,P0078,Product 0078,1,2025-08-09,7.31,11157,Pune,Gifts
O0000266,P0026,Product 0026,2,2025-04-02,11.39,10356,Bengaluru,Kitchen
O0000267,P0088,Product 0088,3,2025-10-22,11.13,11269,Mumbai,Gifts
O0000268,P0034,Product 0034,5,2025-07-22,13.89,11245,Bengaluru,Kitchen
O0000269,P0015,Product 0015,5,2025-07-18,7.82,10696,Bengaluru,Accessories
O0000269,P0039,Product 0039,3,2025-07-18,5.9,10696,Bengaluru,Gifts
O0000269,P0073,Product 0073,5,2025-07-18,11.33,10696,Bengaluru,Stationery
O0000270,P0096,Product 0096,5,2025-04-27,10.59,10819,Mumbai,Gifts
O0000270,P0095,Product 0095,4,2025-04-27,4.61,10819,Mumbai,Seasonal
O0000270,P0092,Product 0092,4,2025-04-27,16.61,10819,Mumbai,Accessories
O0000271,P0019,Product 0019,3,2025-01-04,11.03,10056,Bengaluru,Seasonal
O0000271,P0120,Product 0120,3,2025-01-04,16.64,10056,Bengaluru,Home Decor
O0000271,P0008,Product 0008,1,2025-01-04,25.93,10056,Bengaluru,Accessories
O0000272,P0011,Product 0011,3,2025-07-22,27.13,11141,Bengaluru,Kitchen
O0000273,P0097,Product 0097,2,2025-05-06,14.33,11442,Chennai,Gifts
O0000274,P0007,Product 0007,3,2025-08-29,24.48,10709,Hyderabad,Home Decor
O0000274,P0004,Product 0004,4,2025-08-29,11.77,10709,Hyderabad,Stationery
O0000274,P0051,Product 0051,4,2025-08-29,26.8,10709,Hyderabad,Accessories
O0000275,P0004,Product 0004,1,2025-05-14,11.77,10811,Hyderabad,Stationery
O0000275,P0088,Product 0088,4,2025-05-14,11.13,10811,Hyderabad,Gifts
O0000275,P0052,Product 0052,2,2025-05-14,4.44,10811,Hyderabad,Gifts
O0000276,P0062,Product 0062,4,2025-12-22,12.58,10749,Hyderabad,Accessories
O0000276,P0084,Product 0084,5,2025-12-22,7.44,10749,Hyderabad,Accessories
O0000277,P0094,Product 0094,3,2025-09-06,7.21,10124,Chennai,Stationery
O0000278,P0004,Product 0004,1,2025-06-16,11.77,10930,Delhi,Stationery
O0000278,P0011,Product 0011,1,2025-06-16,27.13,10930,Delhi,Kitchen
O0000278,P0063,Product 0063,2,2025-06-16,7.27,10930,Delhi,Stationery
O0000279,P0118,Product 0118,5,2025-09-16,16.79,11083,Jaipur,Home Decor
O0000279,P0117,Product 0117,2,2025-09-16,6.08,11083,Jaipur,Home Decor
O0000279,P0010,Product 0010,1,2025-09-16,10.77,11083,Jaipur,Home Decor
O0000280,P0018,Product 0018,3,2025-08-25,24.13,11392,Pune,Home Decor
O0000281,P0027,Product 0027,2,2025-08-15,6.44,11395,Mumbai,Stationery
O0000282,P0103,Product 0103,1,2025-07-30,7.57,10738,Mumbai,Accessories
O0000282,P0009,Product 0009,5,2025-07-30,11.66,10738,Mumbai,Gifts
O0000283,P0103,Product 0103,4,2025-12-07,7.57,11439,Delhi,Accessories
O0000284,P0039,Product 0039,2,2025-04-26,5.9,10793,Kolkata,Gifts
O0000285,P0079,Product 0079,4,2025-06-07,18.53,10964,Bengaluru,Kitchen
O0000285,P0053,Product 0053,3,2025-06-07,20.17,10964,Bengaluru,Stationery
O0000286,P0040,Product 0040,4,2025-04-03,7.4,10903,Chennai,Kitchen
O0000287,P0035,Product 0035,2,2025-07-27,11.06,11499,Bengaluru,Seasonal
O0000288,P0016,Product 0016,5,2025-12-27,21.07,11107,Mumbai,Accessories
O0000288,P0055,Product 0055,3,2025-12-27,9.82,11107,Mumbai,Stationery
O0000289,P0093,Product 0093,1,2025-08-11,13.32,10181,Delhi,Seasonal
O0000289,P0072,Product 0072,1,2025-08-11,7.78,10181,Delhi,Gifts
O0000289,P0030,Product 0030,4,2025-08-11,15.01,10181,Delhi,Stationery
O0000290,P0106,Product 0106,4,2025-03-17,8.37,10108,Bengaluru,Accessories
O0000290,P0024,Product 0024,3,2025-03-17,9.36,10108,Bengaluru,Seasonal
O0000291,P0089,Product 0089,5,2025-12-03,9.69,10615,Mumbai,Accessories
O0000291,P0112,Product 0112,5,2025-12-03,14.46,10615,Mumbai,Accessories
O0000292,P0067,Product 0067,5,2025-10-16,26.7,10774,Jaipur,Seasonal
O0000292,P0024,Product 0024,5,2025-10-16,9.36,10774,Jaipur,Seasonal
O0000293,P0028,Product 0028,3,2025-06-10,20.92,11003,Delhi,Accessories
O0000293,P0095,Product 0095,4,2025-06-10,4.61,11003,Delhi,Seasonal
O0000293,P0101,Product 0101,4,2025-06-10,10.49,11003,Delhi,Accessories
O0000294,P0041,Product 0041,2,2025-02-23,19.68,10723,Bengaluru,Home Decor
O0000294,P0002,Product 0002,5,2025-02-23,29.31,10723,Bengaluru,Accessories
O0000294,P0094,Product 0094,2,2025-02-23,7.21,10723,Bengaluru,Stationery
O0000295,P0045,Product 0045,2,2025-05-27,11.6,10772,Mumbai,Home Decor
O0000295,P0098,Product 0098,2,2025-05-27,51.29,10772,Mumbai,Accessories
O0000296,P0066,Product 0066,3,2025-10-21,38.53,11383,Kolkata,Gifts
O0000296,P0085,Product 0085,1,2025-10-21,3.35,11383,Kolkata,Kitchen
O0000297,P0074,Product 0074,5,2025-07-30,5.68,10503,Bengaluru,Home Decor
O0000298,P0118,Product 0118,4,2025-03-09,16.79,10741,Chennai,Home Decor
O0000298,P0008,Product 0008,5,2025-03-09,25.93,10741,Chennai,Accessories
O0000299,P0014,Product 0014,3,2025-02-27,6.73,10837,Chennai,Accessories
O0000299,P0023,Product 0023,1,2025-02-27,20.49,10837,Chennai,Gifts
O0000299,P0078,Product 0078,4,2025-02-27,7.31,10837,Chennai,Gifts
O0000300,P0076,Product 0076,5,2025-12-20,12.74,10703,Bengaluru,Stationery
O0000300,P0056,Product 0056,5,2025-12-20,5.41,10703,Bengaluru,Home Decor
O0000300,P0026,Product 0026,4,2025-12-20,11.39,10703,Bengaluru,Kitchen
O0000301,P0108,Product 0108,4,2025-06-13,7.91,11453,Hyderabad,Kitchen
O0000301,P0066,Product 0066,3,2025-06-13,38.53,11453,Hyderabad,Gifts
O0000301,P0020,Product 0020,3,2025-06-13,16.63,11453,Hyderabad,Stationery
O0000302,P0039,Product 0039,3,2025-09-08,5.9,11444,Bengaluru,Gifts
